"","SAMPLE_ID","code1","code2","code3","num1","num2","Gene_Symbol","Gene_symbol2","description","Score","Expected","Template_length","Template_Identity","Template_Coverage","Query_Identity","Query_Coverage","Depth","q_value","p_value","readCount","fragmentCount","mapScoreSum","refCoveredPositions","refConsensusSum","bpTotal","depthVariance","nucHighDepthVariance","depthMax","snpSum","insertSum","deletionSum","readCountAln","fragmentCountAln","template_length_kb","percent_rooted_reads","number_rooted_reads","number_taxon_reads","taxon_rank","taxon_symbol","taxon","Template_Coverage_2","Query_Identity_2"
"347","HUM0816","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   56496","    1753","    1920","  100.00","  100.00","  100.00","  100.00","   26.37","51446.51","1.0e-26",729,"658","50414","1920","1920","50628","39.107773","37","50","76","12","0","365","296",1.92,55.32,4725241,34714,"D",2,"    Bacteria",100,100
"348","HUM0816","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   14937","    1764","    1920","   92.24","   92.24","  100.00","  108.41","    6.68","10389.22","1.0e-26",229,"200","12715","1771","1771","12831","18.70408","0","17","37","2","1","94","65",1.92,55.32,4725241,34714,"D",2,"    Bacteria",92.24,100
"349","HUM0816","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   24546","    1767","    1926","   76.43","   79.70","   95.90","  125.47","   17.93","19718.50","1.0e-26",300,"252","28778","1535","1472","34533","671.556354","32","100","1929","0","0","248","200",1.926,55.32,4725241,34714,"D",2,"    Bacteria",79.7,95.9
"350","HUM0816","496540878","WP_009247026.1","NG_048141.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048141.1:101-1321","    1575","    1124","    1221","   71.50","   72.07","   99.20","  138.75","    1.27","   75.28","1.0e-17",16,"11","1520","880","873","1549","1.095732","0","3","11","0","0","11","6",1.221,55.32,4725241,34714,"D",2,"    Bacteria",72.07,99.2
"351","HUM0816","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","   78783","    1747","    1920","   99.38","   99.43","   99.95","  100.58","   38.63","73691.65","1.0e-26",857,"748","73835","1909","1908","74178","207.614235","0","70","133","0","0","550","446",1.92,55.32,4725241,34714,"D",2,"    Bacteria",99.43,99.95
"352","HUM0816","504749254","WP_014936356.1","NG_066688.1","1","1","tva(B)","tva(B)","ABC-F_type_ribosomal_protection_protein_Tva(B) NG_066688.1:101-1615","   18023","    1391","    1515","   77.36","   81.39","   95.05","  122.87","    2.88","14247.27","1.0e-26",924,"912","3631","1233","1172","4357","4.949618","0","9","242","0","0","32","26",1.515,55.32,4725241,34714,"D",2,"    Bacteria",81.39,95.05
"353","HUM0816","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","    8106","    1123","    1221","   97.46","   97.62","   99.83","  102.43","    3.57"," 5283.31","1.0e-26",261,"254","4313","1192","1190","4362","3.411004","0","8","19","0","0","34","28",1.221,55.32,4725241,34714,"D",2,"    Bacteria",97.62,99.83
"354","HUM0847","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  160391","    1386","    1926","   98.29","  100.00","   98.29","  100.00","   87.12","156278.64","1.0e-26",1456,"1179","160935","1926","1893","167798","717.595577","0","129","2320","29","4","1181","913",1.926,41.13,2630294,38955,"D",2,"    Bacteria",100,98.29
"355","HUM0847","1028105071","WP_063860256.1","NG_049083.1","1","1","blaEC-18","blaEC","extended-spectrum_class_C_beta-lactamase_EC-18 NG_049083.1:101-1234","    4877","     840","    1134","   82.63","   83.33","   99.15","  120.00","    2.85"," 2849.74","1.0e-26",131,"127","3142","945","937","3234","3.572408","0","7","32","0","0","23","19",1.134,41.13,2630294,38955,"D",2,"    Bacteria",83.33,99.15
"356","HUM0847","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","    9668","     713","     963","   99.69","   99.90","   99.79","  100.10","    7.02"," 7724.63","1.0e-26",231,"210","6690","962","960","6757","19.447284","0","16","23","0","0","54","42",0.963,41.13,2630294,38955,"D",2,"    Bacteria",99.9,99.79
"357","HUM0847","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    9685","     366","     495","  100.00","  100.00","  100.00","  100.00","   15.90"," 8638.89","1.0e-26",173,"149","7855","495","495","7872","11.566354","0","24","7","0","0","63","47",0.495,41.13,2630294,38955,"D",2,"    Bacteria",100,100
"358","HUM0847","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   82361","    1407","    1926","   98.86","  100.00","   98.86","  100.00","   46.47","78233.90","1.0e-26",674,"552","85128","1926","1904","89506","640.73107","9","127","1496","4","0","617","495",1.926,41.13,2630294,38955,"D",2,"    Bacteria",100,98.86
"359","HUM0847","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  117592","    1393","    1920","  100.00","  100.00","  100.00","  100.00","   59.81","113476.58","1.0e-26",1053,"827","114417","1920","1920","114838","129.024869","0","91","179","0","0","842","620",1.92,41.13,2630294,38955,"D",2,"    Bacteria",100,100
"360","HUM0847","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   50557","    1411","    1920","  100.00","  100.00","  100.00","  100.00","   23.72","46476.69","1.0e-26",659,"561","45220","1920","1920","45541","48.675879","0","41","118","1","1","339","246",1.92,41.13,2630294,38955,"D",2,"    Bacteria",100,100
"361","HUM0847","489549776","WP_003454408.1","NG_048145.1","1","1","tet(44)","tet(44)","tetracycline_resistance_ribosomal_protection_protein_Tet(44) NG_048145.1:101-2023","   10525","    1423","    1923","   63.29","   64.27","   98.46","  155.58","    1.50"," 6931.92","1.0e-26",492,"479","2706","1236","1217","2875","2.483985","0","6","57","0","0","23","18",1.923,41.13,2630294,38955,"D",2,"    Bacteria",64.27,98.46
"362","HUM0847","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   20831","    1423","    1926","   71.81","   74.56","   96.31","  134.12","   13.36","16924.83","1.0e-26",214,"189","22649","1436","1383","25732","401.81824","28","77","1039","0","0","184","160",1.926,41.13,2630294,38955,"D",2,"    Bacteria",74.56,96.31
"363","HUM0847","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","   61527","    1408","    1920","   99.69","   99.74","   99.95","  100.26","   29.55","57428.12","1.0e-26",732,"626","56281","1915","1914","56732","138.293537","0","51","162","1","0","414","313",1.92,41.13,2630294,38955,"D",2,"    Bacteria",99.74,99.95
"364","HUM0847","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","   16914","     902","    1221","  100.00","  100.00","  100.00","  100.00","   11.40","14388.13","1.0e-26",289,"264","13834","1221","1221","13918","51.707419","0","27","30","0","0","102","79",1.221,41.13,2630294,38955,"D",2,"    Bacteria",100,100
"365","HUM0847","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","    4013","     905","    1221","   83.13","   85.59","   97.13","  116.84","    3.29"," 1963.92","1.0e-26",43,"33","3394","1045","1015","4016","11.686278","0","11","71","146","0","27","17",1.221,41.13,2630294,38955,"D",2,"    Bacteria",85.59,97.13
"366","HUM0851","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  263319","    1882","    1926","   99.69","  100.00","   99.69","  100.00","  139.02","257725.14","1.0e-26",2258,"1878","261537","1926","1920","267755","1814.848456","0","229","2074","116","2","1899","1521",1.926,55.78,4656881,47222,"D",2,"    Bacteria",100,99.69
"367","HUM0851","1028105071","WP_063860256.1","NG_049083.1","1","1","blaEC-18","blaEC","extended-spectrum_class_C_beta-lactamase_EC-18 NG_049083.1:101-1234","   12887","    1147","    1134","   95.33","   96.03","   99.27","  104.13","   10.15"," 9820.67","1.0e-26",189,"169","11281","1089","1081","11515","20.99294","0","20","82","0","0","85","66",1.134,55.78,4656881,47222,"D",2,"    Bacteria",96.03,99.27
"368","HUM0851","1028109691","WP_063864094.1","NG_049753.1","1","1","blaOXA-471","blaOXA-63_fam","OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-471 NG_049753.1:89-898","   14444","     819","     810","  100.00","  100.00","  100.00","  100.00","   11.98","12162.35","1.0e-26",363,"346","9645","810","810","9703","18.677337","0","23","8","30","0","75","60",0.81,55.78,4656881,47222,"D",2,"    Bacteria",100,100
"369","HUM0851","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   13786","     974","     963","   99.69","  100.00","   99.69","  100.00","   11.65","11121.08","1.0e-26",241,"227","11102","963","960","11219","13.913881","0","20","41","0","0","80","68",0.963,55.78,4656881,47222,"D",2,"    Bacteria",100,99.69
"370","HUM0851","1821970125","WP_165713684.1","NG_071178.1","1","1","lsa(D)","lsa(D)","ABC-F_type_ribosomal_protection_protein_Lsa(D) NG_071178.1:1-1494","   20553","    1509","    1494","   90.63","  100.00","   90.63","  100.00","   18.21","16436.87","1.0e-26",566,"525","19655","1494","1354","27210","79.420558","0","39","2523","0","1","192","156",1.494,55.78,4656881,47222,"D",2,"    Bacteria",100,90.63
"371","HUM0851","446614390","WP_000691736.1","NG_048223.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048223.1:13-1932","   49640","    1932","    1920","   92.81","   92.81","  100.00","  107.74","   22.21","44131.42","1.0e-26",758,"685","42494","1782","1782","42647","95.423294","0","41","65","0","2","321","250",1.92,55.78,4656881,47222,"D",2,"    Bacteria",92.81,100
"372","HUM0851","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   10874","     500","     495","  100.00","  100.00","  100.00","  100.00","   18.54"," 9459.73","1.0e-26",180,"165","9150","495","495","9178","18.446265","0","28","13","1","0","74","62",0.495,55.78,4656881,47222,"D",2,"    Bacteria",100,100
"373","HUM0851","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  112012","    1922","    1926","   98.81","  100.00","   98.81","  100.00","   62.98","106374.67","1.0e-26",914,"742","115343","1926","1903","121301","755.326215","0","131","2029","1","0","831","661",1.926,55.78,4656881,47222,"D",2,"    Bacteria",100,98.81
"374","HUM0851","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  112355","    1916","    1920","  100.00","  100.00","  100.00","  100.00","   56.75","106734.71","1.0e-26",1040,"859","108408","1920","1920","108959","148.828385","0","86","211","0","1","786","609",1.92,55.78,4656881,47222,"D",2,"    Bacteria",100,100
"375","HUM0851","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","  194196","    1894","    1920","  100.00","  100.00","  100.00","  100.00","   98.58","188584.98","1.0e-26",1777,"1474","187733","1920","1920","189283","271.951126","0","143","578","0","1","1359","1069",1.92,55.78,4656881,47222,"D",2,"    Bacteria",100,100
"376","HUM0851","489600961","WP_003505402.1","NG_048126.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048126.1:101-2020","   76866","    1925","    1920","  100.00","  100.00","  100.00","  100.00","   39.66","71277.41","1.0e-26",635,"511","75726","1920","1920","76149","83.374099","0","58","169","0","0","546","422",1.92,55.78,4656881,47222,"D",2,"    Bacteria",100,100
"377","HUM0851","493486205","WP_006440994.1","NG_048316.1","1","1","tetA(P)","tetA(P)","tetracycline_efflux_MFS_transporter_TetA(P) NG_048316.1:1-1263","    7206","    1278","    1263","   80.21","   80.29","   99.90","  124.56","    1.33"," 4140.87","1.0e-26",343,"324","1671","1014","1013","1674","0.962196","0","4","1","0","0","13","9",1.263,55.78,4656881,47222,"D",2,"    Bacteria",80.29,99.9
"378","HUM0851","498410990","WP_010720790.1","NG_047299.1","1","1","aac(6')-Iid","aac(6')_Entco","aminoglycoside_N-acetyltransferase_AAC(6')-Iid NG_047299.1:34-582","    5911","     555","     549","   99.82","  100.00","   99.82","  100.00","    8.32"," 4434.59","1.0e-26",124,"117","4531","549","548","4565","8.372467","0","14","12","0","0","40","33",0.549,55.78,4656881,47222,"D",2,"    Bacteria",100,99.82
"379","HUM0851","501454800","WP_012478245.1","NG_048319.1","1","1","tetB(P)","tetB(P)","tetracycline_resistance_ribosomal_protection_protein_TetB(P) NG_048319.1:101-2059","   12639","    1981","    1959","   83.15","   84.18","   98.79","  118.80","    1.87"," 7767.77","1.0e-26",576,"565","3473","1649","1629","3661","2.173193","0","6","61","1","0","25","22",1.959,55.78,4656881,47222,"D",2,"    Bacteria",84.18,98.79
"380","HUM0851","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","   34663","    1936","    1920","   86.82","   86.88","   99.94","  115.11","   16.42","29262.80","1.0e-26",419,"362","31341","1668","1667","31530","150.062646","0","40","65","0","1","216","164",1.92,55.78,4656881,47222,"D",2,"    Bacteria",86.88,99.94
"381","HUM0851","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","    1453","    1237","    1221","   65.44","   65.60","   99.75","  152.43","    0.98","   17.33","3.1e-05",24,"21","1185","801","799","1198","0.668769","0","2","5","0","0","8","5",1.221,55.78,4656881,47222,"D",2,"    Bacteria",65.6,99.75
"382","HUM0851","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   71829","    1225","    1221","  100.00","  100.00","  100.00","  100.00","   55.51","68235.33","1.0e-26",772,"660","67571","1221","1221","67779","118.153236","0","78","81","5","0","514","406",1.221,55.78,4656881,47222,"D",2,"    Bacteria",100,100
"383","HUM0853","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","   57099","    2325","    1926","   98.49","   99.58","   98.91","  100.42","   28.89","50487.17","1.0e-26",723,"686","53562","1918","1897","55640","105.663667","0","53","637","58","0","435","407",1.926,90.01,9299607,20944,"D",2,"    Bacteria",99.58,98.91
"384","HUM0853","1028109691","WP_063864094.1","NG_049753.1","1","1","blaOXA-471","blaOXA-63_fam","OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-471 NG_049753.1:89-898","   44024","     979","     810","  100.00","  100.00","  100.00","  100.00","   39.97","41171.58","1.0e-26",944,"914","32203","810","810","32375","102.916331","0","57","51","1","14","253","235",0.81,90.01,9299607,20944,"D",2,"    Bacteria",100,100
"385","HUM0853","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   34463","    1165","     963","   99.79","  100.00","   99.79","  100.00","   32.78","31119.11","1.0e-26",465,"432","31205","963","961","31564","50.835928","0","50","133","0","0","261","233",0.963,90.01,9299607,20944,"D",2,"    Bacteria",100,99.79
"386","HUM0853","2214661687","WP_242934126.1","NG_079953.1","1","1","blaTEM-246","blaTEM","class_A_beta-lactamase_TEM-246 NG_079953.1:1-861","    2932","    1045","     861","   66.55","   66.55","  100.00","  150.26","    1.63","  894.49","1.0e-26",102,"100","1404","573","573","1407","2.215745","0","5","1","0","0","13","12",0.861,90.01,9299607,20944,"D",2,"    Bacteria",66.55,100
"387","HUM0853","446614390","WP_000691736.1","NG_048223.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048223.1:13-1932","   50528","    2319","    1920","   91.15","   91.35","   99.77","  109.46","   22.41","43976.07","1.0e-26",832,"788","42601","1754","1750","43019","197.803613","0","54","137","13","0","354","324",1.92,90.01,9299607,20944,"D",2,"    Bacteria",91.35,99.77
"388","HUM0853","447178612","WP_001255868.1","NG_047378.1","1","1","aadE","aadE","aminoglycoside_6-adenylyltransferase_AadE NG_047378.1:28-894","   59512","    1046","     867","   99.77","  100.00","   99.77","  100.00","   65.34","56445.44","1.0e-26",695,"642","56130","867","865","56654","232.698829","0","100","194","4","0","455","408",0.867,90.01,9299607,20944,"D",2,"    Bacteria",100,99.77
"389","HUM0853","486295963","WP_001574277.1","NG_048203.1","1","1","tet(L)","tet(L)","tetracycline_efflux_MFS_transporter_Tet(L) NG_048203.1:101-1477","   44432","    1664","    1377","   98.11","   99.35","   98.76","  100.66","   27.00","39678.32","1.0e-26",696,"659","36485","1368","1351","37174","84.671737","0","47","148","80","1","294","268",1.377,90.01,9299607,20944,"D",2,"    Bacteria",99.35,98.76
